sentence,relation_type
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be OTHER_DRUG ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be OTHER_DRUG ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be OTHER_DRUG ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be OTHER_DRUG ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be tramadol_be ,_be OTHER_DRUG ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be tramadol_be ,_be triazolam_be ,_be OTHER_DRUG ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be tramadol_be ,_be triazolam_be ,_be valproate_be ,_be warfarin(5)_be ,_be ziprasidone_be ,_be zonisamide_be ._be",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be tramadol_be ,_be triazolam_be ,_be valproate_be ,_be warfarin(5)_be ,_be OTHER_DRUG ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf DRUG ,_be clozapine_be ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be haloperidol_be ,_be itraconazole_be ,_be lamotrigine_be ,_be levothyroxine_be ,_be lorazepam_be ,_be methadone_be ,_be midazolam_be ,_be mirtazapine_be ,_be nortriptyline_be ,_be olanzapine_be ,_be oral_be contraceptives(3)_be ,_be oxcarbazepine_be ,_be Phenytoin(4)_be ,_be praziquantel_be ,_be protease_be inhibitors_be ,_be quetiapine_be ,_be risperidone_be ,_be theophylline_be ,_be topiramate_be ,_be tiagabine_be ,_be tramadol_be ,_be triazolam_be ,_be valproate_be ,_be warfarin(5)_be ,_be ziprasidone_be ,_be OTHER_DRUG ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be OTHER_DRUG ,_af delavirdine_af ,_af desipramine_af ,_af diazepam_af ,_af dicumarol_af ,_af doxycycline_af ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be OTHER_DRUG ,_af desipramine_af ,_af diazepam_af ,_af dicumarol_af ,_af doxycycline_af ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be OTHER_DRUG ,_af diazepam_af ,_af dicumarol_af ,_af doxycycline_af ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be OTHER_DRUG ,_af dicumarol_af ,_af doxycycline_af ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be OTHER_DRUG ,_af doxycycline_af ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be OTHER_DRUG ,_af ethosuximide_af ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be OTHER_DRUG ,_af felbamate_af ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be OTHER_DRUG ,_af felodipine_af ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be OTHER_DRUG ,_af glucocorticoids_af ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be OTHER_DRUG ,_af haloperidol_af ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
"Agents_bf found_bf ,_bf expected_bf decreased_bf plasma_bf levels_bf presence_bf EQUETROTM_bf due_bf induction_bf CYP_bf enzymes_bf following:_bf Acetaminophen_bf ,_bf alprazolam_bf ,_bf amitriptyline_bf ,_bf bupropion_bf ,_bf buspirone_bf ,_bf citalopram_bf ,_bf clobazam_bf ,_bf clonazepam_bf ,_bf DRUG ,_be cyclosporin_be ,_be delavirdine_be ,_be desipramine_be ,_be diazepam_be ,_be dicumarol_be ,_be doxycycline_be ,_be ethosuximide_be ,_be felbamate_be ,_be felodipine_be ,_be glucocorticoids_be ,_be OTHER_DRUG ,_af itraconazole_af ,_af lamotrigine_af ,_af levothyroxine_af ,_af lorazepam_af ,_af methadone_af ,_af midazolam_af ,_af mirtazapine_af ,_af nortriptyline_af ,_af olanzapine_af ,_af oral_af contraceptives(3)_af ,_af oxcarbazepine_af ,_af Phenytoin(4)_af ,_af praziquantel_af ,_af protease_af inhibitors_af ,_af quetiapine_af ,_af risperidone_af ,_af theophylline_af ,_af topiramate_af ,_af tiagabine_af ,_af tramadol_af ,_af triazolam_af ,_af valproate_af ,_af warfarin(5)_af ,_af ziprasidone_af ,_af zonisamide_af ._af",mechanism
